Freq.	V(v4)/I(I1)
2.99916251898693e+005	(2.84019418016027e+001dB,8.69445110851943e+001°)
3.00607630262751e+005	(2.84223136105943e+001dB,8.69390685784817e+001°)
3.01300602418539e+005	(2.84426871730372e+001dB,8.69336075372014e+001°)
3.01995172040129e+005	(2.84630624968814e+001dB,8.69281279160815e+001°)
3.02691342810058e+005	(2.84834395901147e+001dB,8.69226296696253e+001°)
3.03389118419354e+005	(2.85038184607624e+001dB,8.69171127521249e+001°)
3.04088502567555e+005	(2.85241991168877e+001dB,8.69115771176694e+001°)
3.04789498962725e+005	(2.85445815665921e+001dB,8.69060227201000e+001°)
3.05492111321478e+005	(2.85649658180150e+001dB,8.69004495130630e+001°)
3.06196343368994e+005	(2.85853518793343e+001dB,8.68948574499731e+001°)
3.06902198839042e+005	(2.86057397587666e+001dB,8.68892464840294e+001°)
3.07609681473996e+005	(2.86261294645671e+001dB,8.68836165681908e+001°)
3.08318795024861e+005	(2.86465210050300e+001dB,8.68779676552191e+001°)
3.09029543251284e+005	(2.86669143884886e+001dB,8.68722996976329e+001°)
3.09741929921583e+005	(2.86873096233153e+001dB,8.68666126477223e+001°)
3.10455958812761e+005	(2.87077067179223e+001dB,8.68609064575631e+001°)
3.11171633710527e+005	(2.87281056807612e+001dB,8.68551810789903e+001°)
3.11888958409318e+005	(2.87485065203236e+001dB,8.68494364636054e+001°)
3.12607936712320e+005	(2.87689092451407e+001dB,8.68436725627939e+001°)
3.13328572431483e+005	(2.87893138637843e+001dB,8.68378893277024e+001°)
3.14050869387546e+005	(2.88097203848664e+001dB,8.68320867092371e+001°)
3.14774831410055e+005	(2.88301288170395e+001dB,8.68262646580768e+001°)
3.15500462337386e+005	(2.88505391689970e+001dB,8.68204231246589e+001°)
3.16227766016761e+005	(2.88709514494729e+001dB,8.68145620591902e+001°)
3.16956746304272e+005	(2.88913656672427e+001dB,8.68086814116333e+001°)
3.17687407064900e+005	(2.89117818311226e+001dB,8.68027811317118e+001°)
3.18419752172535e+005	(2.89321999499710e+001dB,8.67968611689103e+001°)
3.19153785509999e+005	(2.89526200326874e+001dB,8.67909214724642e+001°)
3.19889510969062e+005	(2.89730420882135e+001dB,8.67849619913790e+001°)
3.20626932450469e+005	(2.89934661255329e+001dB,8.67789826743998e+001°)
3.21366053863954e+005	(2.90138921536712e+001dB,8.67729834700284e+001°)
3.22106879128265e+005	(2.90343201816968e+001dB,8.67669643265289e+001°)
3.22849412171185e+005	(2.90547502187206e+001dB,8.67609251919130e+001°)
3.23593656929550e+005	(2.90751822738962e+001dB,8.67548660139311e+001°)
3.24339617349271e+005	(2.90956163564203e+001dB,8.67487867400949e+001°)
3.25087297385355e+005	(2.91160524755327e+001dB,8.67426873176589e+001°)
3.25836701001930e+005	(2.91364906405168e+001dB,8.67365676936144e+001°)
3.26587832172256e+005	(2.91569308606994e+001dB,8.67304278147132e+001°)
3.27340694878759e+005	(2.91773731454510e+001dB,8.67242676274431e+001°)
3.28095293113039e+005	(2.91978175041864e+001dB,8.67180870780283e+001°)
3.28851630875903e+005	(2.92182639463644e+001dB,8.67118861124380e+001°)
3.29609712177378e+005	(2.92387124814882e+001dB,8.67056646763779e+001°)
3.30369541036734e+005	(2.92591631191056e+001dB,8.66994227152965e+001°)
3.31131121482511e+005	(2.92796158688092e+001dB,8.66931601743634e+001°)
3.31894457552530e+005	(2.93000707402366e+001dB,8.66868769985092e+001°)
3.32659553293924e+005	(2.93205277430707e+001dB,8.66805731323664e+001°)
3.33426412763154e+005	(2.93409868870396e+001dB,8.66742485203224e+001°)
3.34195040026033e+005	(2.93614481819171e+001dB,8.66679031064853e+001°)
3.34965439157746e+005	(2.93819116375229e+001dB,8.66615368346939e+001°)
3.35737614242873e+005	(2.94023772637225e+001dB,8.66551496485059e+001°)
3.36511569375409e+005	(2.94228450704282e+001dB,8.66487414912203e+001°)
3.37287308658787e+005	(2.94433150675981e+001dB,8.66423123058489e+001°)
3.38064836205899e+005	(2.94637872652373e+001dB,8.66358620351311e+001°)
3.38844156139120e+005	(2.94842616733977e+001dB,8.66293906215144e+001°)
3.39625272590326e+005	(2.95047383021781e+001dB,8.66228980071915e+001°)
3.40408189700918e+005	(2.95252171617250e+001dB,8.66163841340466e+001°)
3.41192911621845e+005	(2.95456982622322e+001dB,8.66098489436975e+001°)
3.41979442513625e+005	(2.95661816139411e+001dB,8.66032923774650e+001°)
3.42767786546367e+005	(2.95866672271412e+001dB,8.65967143763997e+001°)
3.43557947899791e+005	(2.96071551121702e+001dB,8.65901148812458e+001°)
3.44349930763254e+005	(2.96276452794141e+001dB,8.65834938324636e+001°)
3.45143739335772e+005	(2.96481377393076e+001dB,8.65768511702243e+001°)
3.45939377826037e+005	(2.96686325023340e+001dB,8.65701868344047e+001°)
3.46736850452447e+005	(2.96891295790259e+001dB,8.65635007645918e+001°)
3.47536161443121e+005	(2.97096289799651e+001dB,8.65567929000680e+001°)
3.48337315035927e+005	(2.97301307157826e+001dB,8.65500631798147e+001°)
3.49140315478501e+005	(2.97506347971599e+001dB,8.65433115425275e+001°)
3.49945167028272e+005	(2.97711412348275e+001dB,8.65365379265879e+001°)
3.50751873952482e+005	(2.97916500395666e+001dB,8.65297422700743e+001°)
3.51560440528212e+005	(2.98121612222088e+001dB,8.65229245107732e+001°)
3.52370871042401e+005	(2.98326747936361e+001dB,8.65160845861495e+001°)
3.53183169791870e+005	(2.98531907647818e+001dB,8.65092224333663e+001°)
3.53997341083348e+005	(2.98737091466293e+001dB,8.65023379892755e+001°)
3.54813389233489e+005	(2.98942299502148e+001dB,8.64954311904132e+001°)
3.55631318568898e+005	(2.99147531866247e+001dB,8.64885019730217e+001°)
3.56451133426157e+005	(2.99352788669980e+001dB,8.64815502729886e+001°)
3.57272838151841e+005	(2.99558070025254e+001dB,8.64745760259208e+001°)
3.58096437102548e+005	(2.99763376044499e+001dB,8.64675791670967e+001°)
3.58921934644917e+005	(2.99968706840670e+001dB,8.64605596314546e+001°)
3.59749335155654e+005	(3.00174062527250e+001dB,8.64535173536395e+001°)
3.60578643021554e+005	(3.00379443218254e+001dB,8.64464522679498e+001°)
3.61409862639525e+005	(3.00584849028223e+001dB,8.64393643083669e+001°)
3.62242998416610e+005	(3.00790280072237e+001dB,8.64322534085332e+001°)
3.63078054770012e+005	(3.00995736465913e+001dB,8.64251195017849e+001°)
3.63915036127118e+005	(3.01201218325406e+001dB,8.64179625210977e+001°)
3.64753946925518e+005	(3.01406725767413e+001dB,8.64107823991249e+001°)
3.65594791613035e+005	(3.01612258909178e+001dB,8.64035790681921e+001°)
3.66437574647743e+005	(3.01817817868489e+001dB,8.63963524602784e+001°)
3.67282300497994e+005	(3.02023402763681e+001dB,8.63891025070163e+001°)
3.68128973642441e+005	(3.02229013713648e+001dB,8.63818291397075e+001°)
3.68977598570060e+005	(3.02434650837831e+001dB,8.63745322893066e+001°)
3.69828179780175e+005	(3.02640314256232e+001dB,8.63672118864222e+001°)
3.70680721782485e+005	(3.02846004089413e+001dB,8.63598678613050e+001°)
3.71535229097081e+005	(3.03051720458493e+001dB,8.63525001438759e+001°)
3.72391706254477e+005	(3.03257463485162e+001dB,8.63451086636854e+001°)
3.73250157795629e+005	(3.03463233291672e+001dB,8.63376933499386e+001°)
3.74110588271961e+005	(3.03669030000845e+001dB,8.63302541314810e+001°)
3.74973002245391e+005	(3.03874853736078e+001dB,8.63227909368029e+001°)
3.75837404288352e+005	(3.04080704621340e+001dB,8.63153036940297e+001°)
3.76703798983816e+005	(3.04286582781179e+001dB,8.63077923309287e+001°)
3.77572190925323e+005	(3.04492488340721e+001dB,8.63002567749009e+001°)
3.78442584717000e+005	(3.04698421425679e+001dB,8.62926969529785e+001°)
3.79314984973588e+005	(3.04904382162346e+001dB,8.62851127918271e+001°)
3.80189396320467e+005	(3.05110370677605e+001dB,8.62775042177365e+001°)
3.81065823393679e+005	(3.05316387098930e+001dB,8.62698711566278e+001°)
3.81944270839952e+005	(3.05522431554387e+001dB,8.62622135340465e+001°)
3.82824743316728e+005	(3.05728504172639e+001dB,8.62545312751541e+001°)
3.83707245492184e+005	(3.05934605082949e+001dB,8.62468243047433e+001°)
3.84591782045259e+005	(3.06140734415177e+001dB,8.62390925472123e+001°)
3.85478357665677e+005	(3.06346892299792e+001dB,8.62313359265763e+001°)
3.86366977053974e+005	(3.06553078867865e+001dB,8.62235543664729e+001°)
3.87257644921521e+005	(3.06759294251082e+001dB,8.62157477901363e+001°)
3.88150365990552e+005	(3.06965538581736e+001dB,8.62079161204251e+001°)
3.89045144994184e+005	(3.07171811992736e+001dB,8.62000592797902e+001°)
3.89941986676447e+005	(3.07378114617612e+001dB,8.61921771902910e+001°)
3.90840895792305e+005	(3.07584446590513e+001dB,8.61842697735837e+001°)
3.91741877107686e+005	(3.07790808046210e+001dB,8.61763369509338e+001°)
3.92644935399503e+005	(3.07997199120101e+001dB,8.61683786431917e+001°)
3.93550075455680e+005	(3.08203619948214e+001dB,8.61603947708098e+001°)
3.94457302075181e+005	(3.08410070667207e+001dB,8.61523852538233e+001°)
3.95366620068030e+005	(3.08616551414377e+001dB,8.61443500118672e+001°)
3.96278034255341e+005	(3.08823062327651e+001dB,8.61362889641510e+001°)
3.97191549469342e+005	(3.09029603545605e+001dB,8.61282020294772e+001°)
3.98107170553399e+005	(3.09236175207453e+001dB,8.61200891262258e+001°)
3.99024902362043e+005	(3.09442777453057e+001dB,8.61119501723566e+001°)
3.99944749760998e+005	(3.09649410422928e+001dB,8.61037850853991e+001°)
4.00866717627203e+005	(3.09856074258228e+001dB,8.60955937824682e+001°)
4.01790810848840e+005	(3.10062769100777e+001dB,8.60873761802454e+001°)
4.02717034325359e+005	(3.10269495093050e+001dB,8.60791321949740e+001°)
4.03645392967505e+005	(3.10476252378184e+001dB,8.60708617424632e+001°)
4.04575891697342e+005	(3.10683041099981e+001dB,8.60625647380981e+001°)
4.05508535448283e+005	(3.10889861402908e+001dB,8.60542410968101e+001°)
4.06443329165112e+005	(3.11096713432105e+001dB,8.60458907330991e+001°)
4.07380277804012e+005	(3.11303597333382e+001dB,8.60375135610045e+001°)
4.08319386332591e+005	(3.11510513253225e+001dB,8.60291094941360e+001°)
4.09260659729909e+005	(3.11717461338802e+001dB,8.60206784456351e+001°)
4.10204102986505e+005	(3.11924441737961e+001dB,8.60122203282119e+001°)
4.11149721104420e+005	(3.12131454599235e+001dB,8.60037350540922e+001°)
4.12097519097228e+005	(3.12338500071845e+001dB,8.59952225350651e+001°)
4.13047501990059e+005	(3.12545578305705e+001dB,8.59866826824494e+001°)
4.13999674819627e+005	(3.12752689451422e+001dB,8.59781154070977e+001°)
4.14954042634260e+005	(3.12959833660302e+001dB,8.59695206193949e+001°)
4.15910610493919e+005	(3.13167011084349e+001dB,8.59608982292602e+001°)
4.16869383470232e+005	(3.13374221876275e+001dB,8.59522481461300e+001°)
4.17830366646518e+005	(3.13581466189494e+001dB,8.59435702789728e+001°)
4.18793565117814e+005	(3.13788744178136e+001dB,8.59348645362744e+001°)
4.19758983990903e+005	(3.13996055997039e+001dB,8.59261308260353e+001°)
4.20726628384339e+005	(3.14203401801760e+001dB,8.59173690557754e+001°)
4.21696503428477e+005	(3.14410781748576e+001dB,8.59085791325220e+001°)
4.22668614265497e+005	(3.14618195994486e+001dB,8.58997609628057e+001°)
4.23642966049435e+005	(3.14825644697216e+001dB,8.58909144526743e+001°)
4.24619563946207e+005	(3.15033128015223e+001dB,8.58820395076642e+001°)
4.25598413133637e+005	(3.15240646107692e+001dB,8.58731360328267e+001°)
4.26579518801486e+005	(3.15448199134550e+001dB,8.58642039326903e+001°)
4.27562886151479e+005	(3.15655787256458e+001dB,8.58552431112890e+001°)
4.28548520397332e+005	(3.15863410634823e+001dB,8.58462534721369e+001°)
4.29536426764780e+005	(3.16071069431799e+001dB,8.58372349182435e+001°)
4.30526610491603e+005	(3.16278763810285e+001dB,8.58281873520911e+001°)
4.31519076827657e+005	(3.16486493933934e+001dB,8.58191106756521e+001°)
4.32513831034901e+005	(3.16694259967159e+001dB,8.58100047903598e+001°)
4.33510878387420e+005	(3.16902062075126e+001dB,8.58008695971397e+001°)
4.34510224171463e+005	(3.17109900423770e+001dB,8.57917049963676e+001°)
4.35511873685460e+005	(3.17317775179788e+001dB,8.57825108878933e+001°)
4.36515832240057e+005	(3.17525686510647e+001dB,8.57732871710329e+001°)
4.37522105158142e+005	(3.17733634584588e+001dB,8.57640337445557e+001°)
4.38530697774876e+005	(3.17941619570630e+001dB,8.57547505066851e+001°)
4.39541615437714e+005	(3.18149641638567e+001dB,8.57454373551062e+001°)
4.40554863506443e+005	(3.18357700958983e+001dB,8.57360941869412e+001°)
4.41570447353202e+005	(3.18565797703241e+001dB,8.57267208987593e+001°)
4.42588372362516e+005	(3.18773932043503e+001dB,8.57173173865765e+001°)
4.43608643931321e+005	(3.18982104152717e+001dB,8.57078835458388e+001°)
4.44631267468997e+005	(3.19190314204634e+001dB,8.56984192714346e+001°)
4.45656248397391e+005	(3.19398562373801e+001dB,8.56889244576811e+001°)
4.46683592150851e+005	(3.19606848835576e+001dB,8.56793989983157e+001°)
4.47713304176250e+005	(3.19815173766119e+001dB,8.56698427865005e+001°)
4.48745389933020e+005	(3.20023537342404e+001dB,8.56602557148187e+001°)
4.49779854893175e+005	(3.20231939742220e+001dB,8.56506376752682e+001°)
4.50816704541347e+005	(3.20440381144175e+001dB,8.56409885592673e+001°)
4.51855944374809e+005	(3.20648861727699e+001dB,8.56313082576213e+001°)
4.52897579903507e+005	(3.20857381673050e+001dB,8.56215966605579e+001°)
4.53941616650089e+005	(3.21065941161311e+001dB,8.56118536576961e+001°)
4.54988060149934e+005	(3.21274540374403e+001dB,8.56020791380560e+001°)
4.56036915951181e+005	(3.21483179495083e+001dB,8.55922729900396e+001°)
4.57088189614760e+005	(3.21691858706950e+001dB,8.55824351014452e+001°)
4.58141886714418e+005	(3.21900578194442e+001dB,8.55725653594614e+001°)
4.59198012836753e+005	(3.22109338142851e+001dB,8.55626636506418e+001°)
4.60256573581240e+005	(3.22318138738319e+001dB,8.55527298609207e+001°)
4.61317574560263e+005	(3.22526980167842e+001dB,8.55427638756132e+001°)
4.62381021399144e+005	(3.22735862619279e+001dB,8.55327655793868e+001°)
4.63446919736171e+005	(3.22944786281350e+001dB,8.55227348562842e+001°)
4.64515275222632e+005	(3.23153751343639e+001dB,8.55126715897021e+001°)
4.65586093522842e+005	(3.23362757996609e+001dB,8.55025756623934e+001°)
4.66659380314171e+005	(3.23571806431589e+001dB,8.54924469564605e+001°)
4.67735141287080e+005	(3.23780896840791e+001dB,8.54822853533530e+001°)
4.68813382145147e+005	(3.23990029417310e+001dB,8.54720907338569e+001°)
4.69894108605097e+005	(3.24199204355124e+001dB,8.54618629781113e+001°)
4.70977326396834e+005	(3.24408421849102e+001dB,8.54516019655670e+001°)
4.72063041263471e+005	(3.24617682095009e+001dB,8.54413075750232e+001°)
4.73151258961361e+005	(3.24826985289507e+001dB,8.54309796845848e+001°)
4.74241985260125e+005	(3.25036331630158e+001dB,8.54206181716894e+001°)
4.75335225942685e+005	(3.25245721315432e+001dB,8.54102229130858e+001°)
4.76430986805295e+005	(3.25455154544707e+001dB,8.53997937848371e+001°)
4.77529273657570e+005	(3.25664631518275e+001dB,8.53893306623010e+001°)
4.78630092322517e+005	(3.25874152437347e+001dB,8.53788334201448e+001°)
4.79733448636568e+005	(3.26083717504054e+001dB,8.53683019323329e+001°)
4.80839348449607e+005	(3.26293326921453e+001dB,8.53577360721201e+001°)
4.81947797625005e+005	(3.26502980893531e+001dB,8.53471357120412e+001°)
4.83058802039651e+005	(3.26712679625208e+001dB,8.53365007239249e+001°)
4.84172367583977e+005	(3.26922423322343e+001dB,8.53258309788641e+001°)
4.85288500161998e+005	(3.27132212191735e+001dB,8.53151263472419e+001°)
4.86407205691339e+005	(3.27342046441130e+001dB,8.53043866986866e+001°)
4.87528490103263e+005	(3.27551926279225e+001dB,8.52936119021038e+001°)
4.88652359342710e+005	(3.27761851915667e+001dB,8.52828018256550e+001°)
4.89778819368322e+005	(3.27971823561066e+001dB,8.52719563367478e+001°)
4.90907876152479e+005	(3.28181841426991e+001dB,8.52610753020420e+001°)
4.92039535681326e+005	(3.28391905725981e+001dB,8.52501585874396e+001°)
4.93173803954811e+005	(3.28602016671541e+001dB,8.52392060580751e+001°)
4.94310686986710e+005	(3.28812174478155e+001dB,8.52282175783207e+001°)
4.95450190804665e+005	(3.29022379361282e+001dB,8.52171930117695e+001°)
4.96592321450210e+005	(3.29232631537367e+001dB,8.52061322212357e+001°)
4.97737084978810e+005	(3.29442931223844e+001dB,8.51950350687541e+001°)
4.98884487459886e+005	(3.29653278639133e+001dB,8.51839014155717e+001°)
5.00034534976852e+005	(3.29863674002655e+001dB,8.51727311221294e+001°)
5.01187233627145e+005	(3.30074117534829e+001dB,8.51615240480783e+001°)
5.02342589522260e+005	(3.30284609457081e+001dB,8.51502800522566e+001°)
5.03500608787777e+005	(3.30495149991839e+001dB,8.51389989926946e+001°)
5.04661297563400e+005	(3.30705739362553e+001dB,8.51276807266049e+001°)
5.05824662002986e+005	(3.30916377793684e+001dB,8.51163251103757e+001°)
5.06990708274576e+005	(3.31127065510717e+001dB,8.51049319995694e+001°)
5.08159442560431e+005	(3.31337802740162e+001dB,8.50935012489152e+001°)
5.09330871057066e+005	(3.31548589709562e+001dB,8.50820327122901e+001°)
5.10504999975277e+005	(3.31759426647490e+001dB,8.50705262427470e+001°)
5.11681835540178e+005	(3.31970313783563e+001dB,8.50589816924647e+001°)
5.12861383991234e+005	(3.32181251348438e+001dB,8.50473989127747e+001°)
5.14043651582295e+005	(3.32392239573823e+001dB,8.50357777541512e+001°)
5.15228644581625e+005	(3.32603278692476e+001dB,8.50241180661848e+001°)
5.16416369271940e+005	(3.32814368938211e+001dB,8.50124196976036e+001°)
5.17606831950436e+005	(3.33025510545908e+001dB,8.50006824962405e+001°)
5.18800038928829e+005	(3.33236703751507e+001dB,8.49889063090542e+001°)
5.19995996533384e+005	(3.33447948792021e+001dB,8.49770909820972e+001°)
5.21194711104948e+005	(3.33659245905539e+001dB,8.49652363605312e+001°)
5.22396188998987e+005	(3.33870595331227e+001dB,8.49533422886030e+001°)
5.23600436585617e+005	(3.34081997309335e+001dB,8.49414086096490e+001°)
5.24807460249639e+005	(3.34293452081202e+001dB,8.49294351660872e+001°)
5.26017266390572e+005	(3.34504959889258e+001dB,8.49174217994106e+001°)
5.27229861422688e+005	(3.34716520977036e+001dB,8.49053683501766e+001°)
5.28445251775046e+005	(3.34928135589163e+001dB,8.48932746580015e+001°)
5.29663443891523e+005	(3.35139803971378e+001dB,8.48811405615637e+001°)
5.30884444230853e+005	(3.35351526370529e+001dB,8.48689658985787e+001°)
5.32108259266658e+005	(3.35563303034579e+001dB,8.48567505058144e+001°)
5.33334895487485e+005	(3.35775134212614e+001dB,8.48444942190610e+001°)
5.34564359396835e+005	(3.35987020154844e+001dB,8.48321968731442e+001°)
5.35796657513205e+005	(3.36198961112606e+001dB,8.48198583019058e+001°)
5.37031796370115e+005	(3.36410957338375e+001dB,8.48074783381966e+001°)
5.38269782516151e+005	(3.36623009085763e+001dB,8.47950568138879e+001°)
5.39510622514990e+005	(3.36835116609525e+001dB,8.47825935598337e+001°)
5.40754322945443e+005	(3.37047280165568e+001dB,8.47700884058885e+001°)
5.42000890401485e+005	(3.37259500010947e+001dB,8.47575411808911e+001°)
