Freq.	V(vi)/((-1)*I(Vii))
4.33510878387420e+005	(4.22859329140732e+001dB,-8.94437267883971e+001°)
4.34510224171463e+005	(4.22659314653148e+001dB,-8.94451784222554e+001°)
4.35511873685460e+005	(4.22459299851906e+001dB,-8.94466271313483e+001°)
4.36515832240057e+005	(4.22259284736480e+001dB,-8.94480729234525e+001°)
4.37522105158142e+005	(4.22059269306336e+001dB,-8.94495158063299e+001°)
4.38530697774876e+005	(4.21859253560933e+001dB,-8.94509557877275e+001°)
4.39541615437714e+005	(4.21659237499719e+001dB,-8.94523928753776e+001°)
4.40554863506443e+005	(4.21459221122133e+001dB,-8.94538270769975e+001°)
4.41570447353202e+005	(4.21259204427608e+001dB,-8.94552584002899e+001°)
4.42588372362516e+005	(4.21059187415565e+001dB,-8.94566868529428e+001°)
4.43608643931321e+005	(4.20859170085418e+001dB,-8.94581124426296e+001°)
4.44631267468997e+005	(4.20659152436571e+001dB,-8.94595351770091e+001°)
4.45656248397391e+005	(4.20459134468421e+001dB,-8.94609550637254e+001°)
4.46683592150851e+005	(4.20259116180353e+001dB,-8.94623721104082e+001°)
4.47713304176250e+005	(4.20059097571745e+001dB,-8.94637863246728e+001°)
4.48745389933020e+005	(4.19859078641967e+001dB,-8.94651977141198e+001°)
4.49779854893175e+005	(4.19659059390376e+001dB,-8.94666062863357e+001°)
4.50816704541347e+005	(4.19459039816325e+001dB,-8.94680120488925e+001°)
4.51855944374809e+005	(4.19259019919153e+001dB,-8.94694150093479e+001°)
4.52897579903507e+005	(4.19058999698193e+001dB,-8.94708151752452e+001°)
4.53941616650089e+005	(4.18858979152767e+001dB,-8.94722125541138e+001°)
4.54988060149934e+005	(4.18658958282190e+001dB,-8.94736071534687e+001°)
4.56036915951181e+005	(4.18458937085765e+001dB,-8.94749989808107e+001°)
4.57088189614760e+005	(4.18258915562788e+001dB,-8.94763880436265e+001°)
4.58141886714418e+005	(4.18058893712543e+001dB,-8.94777743493890e+001°)
4.59198012836753e+005	(4.17858871534306e+001dB,-8.94791579055568e+001°)
4.60256573581240e+005	(4.17658849027345e+001dB,-8.94805387195745e+001°)
4.61317574560263e+005	(4.17458826190917e+001dB,-8.94819167988730e+001°)
4.62381021399144e+005	(4.17258803024268e+001dB,-8.94832921508690e+001°)
4.63446919736171e+005	(4.17058779526638e+001dB,-8.94846647829656e+001°)
4.64515275222632e+005	(4.16858755697253e+001dB,-8.94860347025519e+001°)
4.65586093522842e+005	(4.16658731535334e+001dB,-8.94874019170034e+001°)
4.66659380314171e+005	(4.16458707040088e+001dB,-8.94887664336816e+001°)
4.67735141287080e+005	(4.16258682210716e+001dB,-8.94901282599345e+001°)
4.68813382145147e+005	(4.16058657046406e+001dB,-8.94914874030964e+001°)
4.69894108605097e+005	(4.15858631546338e+001dB,-8.94928438704880e+001°)
4.70977326396834e+005	(4.15658605709682e+001dB,-8.94941976694162e+001°)
4.72063041263471e+005	(4.15458579535598e+001dB,-8.94955488071747e+001°)
4.73151258961361e+005	(4.15258553023235e+001dB,-8.94968972910434e+001°)
4.74241985260125e+005	(4.15058526171734e+001dB,-8.94982431282889e+001°)
4.75335225942685e+005	(4.14858498980223e+001dB,-8.94995863261644e+001°)
4.76430986805295e+005	(4.14658471447823e+001dB,-8.95009268919096e+001°)
4.77529273657570e+005	(4.14458443573643e+001dB,-8.95022648327509e+001°)
4.78630092322517e+005	(4.14258415356782e+001dB,-8.95036001559013e+001°)
4.79733448636568e+005	(4.14058386796329e+001dB,-8.95049328685608e+001°)
4.80839348449607e+005	(4.13858357891363e+001dB,-8.95062629779158e+001°)
4.81947797625005e+005	(4.13658328640953e+001dB,-8.95075904911398e+001°)
4.83058802039651e+005	(4.13458299044155e+001dB,-8.95089154153930e+001°)
4.84172367583977e+005	(4.13258269100019e+001dB,-8.95102377578225e+001°)
4.85288500161998e+005	(4.13058238807580e+001dB,-8.95115575255624e+001°)
4.86407205691339e+005	(4.12858208165866e+001dB,-8.95128747257336e+001°)
4.87528490103263e+005	(4.12658177173891e+001dB,-8.95141893654442e+001°)
4.88652359342710e+005	(4.12458145830661e+001dB,-8.95155014517892e+001°)
4.89778819368322e+005	(4.12258114135172e+001dB,-8.95168109918507e+001°)
4.90907876152479e+005	(4.12058082086405e+001dB,-8.95181179926979e+001°)
4.92039535681326e+005	(4.11858049683335e+001dB,-8.95194224613872e+001°)
4.93173803954811e+005	(4.11658016924923e+001dB,-8.95207244049620e+001°)
4.94310686986710e+005	(4.11457983810120e+001dB,-8.95220238304533e+001°)
4.95450190804665e+005	(4.11257950337867e+001dB,-8.95233207448789e+001°)
4.96592321450210e+005	(4.11057916507093e+001dB,-8.95246151552443e+001°)
4.97737084978810e+005	(4.10857882316715e+001dB,-8.95259070685420e+001°)
4.98884487459886e+005	(4.10657847765640e+001dB,-8.95271964917522e+001°)
5.00034534976852e+005	(4.10457812852765e+001dB,-8.95284834318421e+001°)
5.01187233627145e+005	(4.10257777576972e+001dB,-8.95297678957667e+001°)
5.02342589522260e+005	(4.10057741937136e+001dB,-8.95310498904684e+001°)
5.03500608787777e+005	(4.09857705932119e+001dB,-8.95323294228770e+001°)
5.04661297563400e+005	(4.09657669560769e+001dB,-8.95336064999098e+001°)
5.05824662002986e+005	(4.09457632821926e+001dB,-8.95348811284720e+001°)
5.06990708274576e+005	(4.09257595714417e+001dB,-8.95361533154561e+001°)
5.08159442560431e+005	(4.09057558237058e+001dB,-8.95374230677424e+001°)
5.09330871057066e+005	(4.08857520388652e+001dB,-8.95386903921989e+001°)
5.10504999975277e+005	(4.08657482167992e+001dB,-8.95399552956812e+001°)
5.11681835540178e+005	(4.08457443573857e+001dB,-8.95412177850329e+001°)
5.12861383991234e+005	(4.08257404605015e+001dB,-8.95424778670851e+001°)
5.14043651582295e+005	(4.08057365260225e+001dB,-8.95437355486570e+001°)
5.15228644581625e+005	(4.07857325538228e+001dB,-8.95449908365556e+001°)
5.16416369271940e+005	(4.07657285437759e+001dB,-8.95462437375757e+001°)
5.17606831950436e+005	(4.07457244957536e+001dB,-8.95474942585000e+001°)
5.18800038928829e+005	(4.07257204096269e+001dB,-8.95487424060995e+001°)
5.19995996533384e+005	(4.07057162852652e+001dB,-8.95499881871327e+001°)
5.21194711104948e+005	(4.06857121225369e+001dB,-8.95512316083467e+001°)
5.22396188998987e+005	(4.06657079213090e+001dB,-8.95524726764762e+001°)
5.23600436585617e+005	(4.06457036814475e+001dB,-8.95537113982442e+001°)
5.24807460249639e+005	(4.06256994028168e+001dB,-8.95549477803619e+001°)
5.26017266390572e+005	(4.06056950852803e+001dB,-8.95561818295286e+001°)
5.27229861422688e+005	(4.05856907287001e+001dB,-8.95574135524318e+001°)
5.28445251775046e+005	(4.05656863329368e+001dB,-8.95586429557472e+001°)
5.29663443891523e+005	(4.05456818978500e+001dB,-8.95598700461389e+001°)
5.30884444230853e+005	(4.05256774232979e+001dB,-8.95610948302593e+001°)
5.32108259266658e+005	(4.05056729091373e+001dB,-8.95623173147489e+001°)
5.33334895487485e+005	(4.04856683552238e+001dB,-8.95635375062369e+001°)
5.34564359396835e+005	(4.04656637614117e+001dB,-8.95647554113406e+001°)
5.35796657513205e+005	(4.04456591275539e+001dB,-8.95659710366660e+001°)
5.37031796370115e+005	(4.04256544535020e+001dB,-8.95671843888074e+001°)
5.38269782516151e+005	(4.04056497391062e+001dB,-8.95683954743476e+001°)
5.39510622514990e+005	(4.03856449842156e+001dB,-8.95696042998581e+001°)
5.40754322945443e+005	(4.03656401886776e+001dB,-8.95708108718986e+001°)
5.42000890401485e+005	(4.03456353523384e+001dB,-8.95720151970179e+001°)
5.43250331492294e+005	(4.03256304750429e+001dB,-8.95732172817529e+001°)
5.44502652842282e+005	(4.03056255566344e+001dB,-8.95744171326296e+001°)
5.45757861091131e+005	(4.02856205969552e+001dB,-8.95756147561624e+001°)
5.47015962893831e+005	(4.02656155958457e+001dB,-8.95768101588545e+001°)
5.48276964920713e+005	(4.02456105531452e+001dB,-8.95780033471978e+001°)
5.49540873857484e+005	(4.02256054686917e+001dB,-8.95791943276731e+001°)
5.50807696405262e+005	(4.02056003423214e+001dB,-8.95803831067498e+001°)
5.52077439280616e+005	(4.01855951738695e+001dB,-8.95815696908864e+001°)
5.53350109215595e+005	(4.01655899631693e+001dB,-8.95827540865300e+001°)
5.54625712957768e+005	(4.01455847100530e+001dB,-8.95839363001168e+001°)
5.55904257270261e+005	(4.01255794143512e+001dB,-8.95851163380718e+001°)
5.57185748931787e+005	(4.01055740758931e+001dB,-8.95862942068090e+001°)
5.58470194736687e+005	(4.00855686945064e+001dB,-8.95874699127313e+001°)
5.59757601494967e+005	(4.00655632700172e+001dB,-8.95886434622307e+001°)
5.61047976032326e+005	(4.00455578022502e+001dB,-8.95898148616882e+001°)
5.62341325190205e+005	(4.00255522910287e+001dB,-8.95909841174738e+001°)
5.63637655825810e+005	(4.00055467361742e+001dB,-8.95921512359468e+001°)
5.64936974812157e+005	(3.99855411375071e+001dB,-8.95933162234553e+001°)
5.66239289038108e+005	(3.99655354948458e+001dB,-8.95944790863368e+001°)
5.67544605408401e+005	(3.99455298080075e+001dB,-8.95956398309179e+001°)
5.68852930843695e+005	(3.99255240768076e+001dB,-8.95967984635144e+001°)
5.70164272280601e+005	(3.99055183010601e+001dB,-8.95979549904312e+001°)
5.71478636671720e+005	(3.98855124805775e+001dB,-8.95991094179627e+001°)
5.72796030985682e+005	(3.98655066151703e+001dB,-8.96002617523923e+001°)
5.74116462207180e+005	(3.98455007046480e+001dB,-8.96014119999929e+001°)
5.75439937337009e+005	(3.98254947488180e+001dB,-8.96025601670267e+001°)
5.76766463392102e+005	(3.98054887474864e+001dB,-8.96037062597451e+001°)
5.78096047405569e+005	(3.97854827004574e+001dB,-8.96048502843891e+001°)
5.79428696426732e+005	(3.97654766075338e+001dB,-8.96059922471889e+001°)
5.80764417521163e+005	(3.97454704685167e+001dB,-8.96071321543644e+001°)
5.82103217770722e+005	(3.97254642832053e+001dB,-8.96082700121245e+001°)
5.83445104273594e+005	(3.97054580513976e+001dB,-8.96094058266681e+001°)
5.84790084144330e+005	(3.96854517728894e+001dB,-8.96105396041832e+001°)
5.86138164513878e+005	(3.96654454474752e+001dB,-8.96116713508474e+001°)
5.87489352529625e+005	(3.96454390749476e+001dB,-8.96128010728281e+001°)
5.88843655355437e+005	(3.96254326550975e+001dB,-8.96139287762820e+001°)
5.90201080171692e+005	(3.96054261877142e+001dB,-8.96150544673554e+001°)
5.91561634175321e+005	(3.95854196725851e+001dB,-8.96161781521843e+001°)
5.92925324579847e+005	(3.95654131094959e+001dB,-8.96172998368943e+001°)
5.94292158615419e+005	(3.95454064982305e+001dB,-8.96184195276007e+001°)
5.95662143528857e+005	(3.95253998385711e+001dB,-8.96195372304083e+001°)
5.97035286583683e+005	(3.95053931302982e+001dB,-8.96206529514119e+001°)
5.98411595060165e+005	(3.94853863731903e+001dB,-8.96217666966958e+001°)
5.99791076255354e+005	(3.94653795670241e+001dB,-8.96228784723340e+001°)
6.01173737483123e+005	(3.94453727115747e+001dB,-8.96239882843904e+001°)
6.02559586074202e+005	(3.94253658066151e+001dB,-8.96250961389186e+001°)
6.03948629376224e+005	(3.94053588519165e+001dB,-8.96262020419620e+001°)
6.05340874753757e+005	(3.93853518472485e+001dB,-8.96273059995537e+001°)
6.06736329588349e+005	(3.93653447923785e+001dB,-8.96284080177170e+001°)
6.08135001278561e+005	(3.93453376870722e+001dB,-8.96295081024646e+001°)
6.09536897240012e+005	(3.93253305310932e+001dB,-8.96306062597993e+001°)
6.10942024905414e+005	(3.93053233242034e+001dB,-8.96317024957137e+001°)
6.12350391724615e+005	(3.92853160661627e+001dB,-8.96327968161905e+001°)
6.13762005164635e+005	(3.92653087567291e+001dB,-8.96338892272020e+001°)
6.15176872709709e+005	(3.92453013956585e+001dB,-8.96349797347108e+001°)
6.16595001861323e+005	(3.92252939827049e+001dB,-8.96360683446690e+001°)
6.18016400138256e+005	(3.92052865176203e+001dB,-8.96371550630191e+001°)
6.19441075076621e+005	(3.91852790001549e+001dB,-8.96382398956933e+001°)
6.20869034229903e+005	(3.91652714300567e+001dB,-8.96393228486139e+001°)
6.22300285168998e+005	(3.91452638070716e+001dB,-8.96404039276932e+001°)
6.23734835482258e+005	(3.91252561309435e+001dB,-8.96414831388336e+001°)
6.25172692775524e+005	(3.91052484014145e+001dB,-8.96425604879273e+001°)
6.26613864672173e+005	(3.90852406182243e+001dB,-8.96436359808568e+001°)
6.28058358813155e+005	(3.90652327811106e+001dB,-8.96447096234945e+001°)
6.29506182857034e+005	(3.90452248898092e+001dB,-8.96457814217030e+001°)
6.30957344480030e+005	(3.90252169440535e+001dB,-8.96468513813349e+001°)
6.32411851376055e+005	(3.90052089435749e+001dB,-8.96479195082328e+001°)
6.33869711256763e+005	(3.89852008881027e+001dB,-8.96489858082296e+001°)
6.35330931851579e+005	(3.89651927773640e+001dB,-8.96500502871482e+001°)
6.36795520907751e+005	(3.89451846110837e+001dB,-8.96511129508018e+001°)
6.38263486190383e+005	(3.89251763889845e+001dB,-8.96521738049933e+001°)
6.39734835482482e+005	(3.89051681107869e+001dB,-8.96532328555163e+001°)
6.41209576584995e+005	(3.88851597762091e+001dB,-8.96542901081541e+001°)
6.42687717316853e+005	(3.88651513849673e+001dB,-8.96553455686804e+001°)
6.44169265515010e+005	(3.88451429367751e+001dB,-8.96563992428590e+001°)
6.45654229034488e+005	(3.88251344313442e+001dB,-8.96574511364438e+001°)
6.47142615748415e+005	(3.88051258683836e+001dB,-8.96585012551791e+001°)
6.48634433548070e+005	(3.87851172476004e+001dB,-8.96595496047991e+001°)
6.50129690342922e+005	(3.87651085686990e+001dB,-8.96605961910283e+001°)
6.51628394060673e+005	(3.87450998313817e+001dB,-8.96616410195815e+001°)
6.53130552647303e+005	(3.87250910353483e+001dB,-8.96626840961635e+001°)
6.54636174067105e+005	(3.87050821802964e+001dB,-8.96637254264695e+001°)
6.56145266302735e+005	(3.86850732659210e+001dB,-8.96647650161847e+001°)
6.57657837355249e+005	(3.86650642919149e+001dB,-8.96658028709847e+001°)
6.59173895244150e+005	(3.86450552579681e+001dB,-8.96668389965351e+001°)
6.60693448007424e+005	(3.86250461637686e+001dB,-8.96678733984919e+001°)
6.62216503701589e+005	(3.86050370090016e+001dB,-8.96689060825011e+001°)
6.63743070401736e+005	(3.85850277933500e+001dB,-8.96699370541992e+001°)
6.65273156201568e+005	(3.85650185164940e+001dB,-8.96709663192125e+001°)
6.66806769213448e+005	(3.85450091781116e+001dB,-8.96719938831579e+001°)
6.68343917568440e+005	(3.85249997778778e+001dB,-8.96730197516422e+001°)
6.69884609416352e+005	(3.85049903154655e+001dB,-8.96740439302625e+001°)
6.71428852925777e+005	(3.84849807905446e+001dB,-8.96750664246062e+001°)
6.72976656284142e+005	(3.84649712027828e+001dB,-8.96760872402507e+001°)
6.74528027697746e+005	(3.84449615518448e+001dB,-8.96771063827637e+001°)
6.76082975391805e+005	(3.84249518373928e+001dB,-8.96781238577030e+001°)
6.77641507610498e+005	(3.84049420590865e+001dB,-8.96791396706167e+001°)
6.79203632617007e+005	(3.83849322165827e+001dB,-8.96801538270429e+001°)
6.80769358693564e+005	(3.83649223095356e+001dB,-8.96811663325098e+001°)
6.82338694141491e+005	(3.83449123375965e+001dB,-8.96821771925360e+001°)
6.83911647281250e+005	(3.83249023004142e+001dB,-8.96831864126301e+001°)
6.85488226452482e+005	(3.83048921976347e+001dB,-8.96841939982908e+001°)
6.87068440014052e+005	(3.82848820289010e+001dB,-8.96851999550068e+001°)
6.88652296344096e+005	(3.82648717938534e+001dB,-8.96862042882572e+001°)
6.90239803840061e+005	(3.82448614921295e+001dB,-8.96872070035108e+001°)
6.91830970918756e+005	(3.82248511233638e+001dB,-8.96882081062268e+001°)
6.93425806016388e+005	(3.82048406871881e+001dB,-8.96892076018542e+001°)
6.95024317588615e+005	(3.81848301832312e+001dB,-8.96902054958323e+001°)
6.96626514110586e+005	(3.81648196111191e+001dB,-8.96912017935903e+001°)
6.98232404076989e+005	(3.81448089704748e+001dB,-8.96921965005473e+001°)
6.99841996002090e+005	(3.81247982609182e+001dB,-8.96931896221124e+001°)
7.01455298419788e+005	(3.81047874820663e+001dB,-8.96941811636849e+001°)
7.03072319883649e+005	(3.80847766335331e+001dB,-8.96951711306537e+001°)
7.04693068966962e+005	(3.80647657149297e+001dB,-8.96961595283980e+001°)
7.06317554262777e+005	(3.80447547258638e+001dB,-8.96971463622867e+001°)
7.07945784383952e+005	(3.80247436659403e+001dB,-8.96981316376784e+001°)
7.09577767963203e+005	(3.80047325347608e+001dB,-8.96991153599219e+001°)
7.11213513653143e+005	(3.79847213319239e+001dB,-8.97000975343556e+001°)
7.12853030126333e+005	(3.79647100570250e+001dB,-8.97010781663078e+001°)
7.14496326075326e+005	(3.79446987096563e+001dB,-8.97020572610965e+001°)
7.16143410212714e+005	(3.79246872894067e+001dB,-8.97030348240296e+001°)
7.17794291271174e+005	(3.79046757958620e+001dB,-8.97040108604045e+001°)
7.19448978003511e+005	(3.78846642286047e+001dB,-8.97049853755084e+001°)
7.21107479182710e+005	(3.78646525872139e+001dB,-8.97059583746182e+001°)
7.22769803601981e+005	(3.78446408712655e+001dB,-8.97069298630003e+001°)
7.24435960074800e+005	(3.78246290803321e+001dB,-8.97078998459108e+001°)
7.26105957434964e+005	(3.78046172139827e+001dB,-8.97088683285952e+001°)
7.27779804536633e+005	(3.77846052717832e+001dB,-8.97098353162887e+001°)
7.29457510254377e+005	(3.77645932532959e+001dB,-8.97108008142159e+001°)
7.31139083483225e+005	(3.77445811580795e+001dB,-8.97117648275908e+001°)
7.32824533138711e+005	(3.77245689856897e+001dB,-8.97127273616167e+001°)
7.34513868156922e+005	(3.77045567356781e+001dB,-8.97136884214865e+001°)
7.36207097494542e+005	(3.76845444075932e+001dB,-8.97146480123822e+001°)
7.37904230128907e+005	(3.76645320009798e+001dB,-8.97156061394752e+001°)
7.39605275058043e+005	(3.76445195153790e+001dB,-8.97165628079260e+001°)
7.41310241300723e+005	(3.76245069503283e+001dB,-8.97175180228843e+001°)
7.43019137896506e+005	(3.76044943053618e+001dB,-8.97184717894891e+001°)
7.44731973905793e+005	(3.75844815800096e+001dB,-8.97194241128681e+001°)
7.46448758409870e+005	(3.75644687737982e+001dB,-8.97203749981384e+001°)
7.48169500510957e+005	(3.75444558862504e+001dB,-8.97213244504060e+001°)
7.49894209332258e+005	(3.75244429168853e+001dB,-8.97222724747655e+001°)
7.51622894018008e+005	(3.75044298652179e+001dB,-8.97232190763007e+001°)
7.53355563733519e+005	(3.74844167307596e+001dB,-8.97241642600841e+001°)
7.55092227665235e+005	(3.74644035130180e+001dB,-8.97251080311769e+001°)
7.56832895020775e+005	(3.74443902114966e+001dB,-8.97260503946290e+001°)
7.58577575028984e+005	(3.74243768256950e+001dB,-8.97269913554790e+001°)
7.60326276939981e+005	(3.74043633551090e+001dB,-8.97279309187539e+001°)
7.62079010025211e+005	(3.73843497992303e+001dB,-8.97288690894692e+001°)
7.63835783577489e+005	(3.73643361575465e+001dB,-8.97298058726290e+001°)
7.65596606911054e+005	(3.73443224295411e+001dB,-8.97307412732256e+001°)
7.67361489361616e+005	(3.73243086146939e+001dB,-8.97316752962396e+001°)
7.69130440286407e+005	(3.73042947124800e+001dB,-8.97326079466399e+001°)
7.70903469064226e+005	(3.72842807223708e+001dB,-8.97335392293833e+001°)
7.72680585095498e+005	(3.72642666438332e+001dB,-8.97344691494150e+001°)
7.74461797802314e+005	(3.72442524763300e+001dB,-8.97353977116678e+001°)
7.76247116628487e+005	(3.72242382193198e+001dB,-8.97363249210627e+001°)
7.78036551039598e+005	(3.72042238722567e+001dB,-8.97372507825084e+001°)
7.79830110523053e+005	(3.71842094345907e+001dB,-8.97381753009012e+001°)
7.81627804588123e+005	(3.71641949057672e+001dB,-8.97390984811254e+001°)
7.83429642766005e+005	(3.71441802852274e+001dB,-8.97400203280525e+001°)
7.85235634609864e+005	(3.71241655724078e+001dB,-8.97409408465415e+001°)
