Freq.	V(v01)*V(v02)*V(v03)*V(v04)*V(v05)*V(v06)
9.00326431059872e+004	(-3.82254200746331e-001dB,-6.41059451291082e+000°)
9.00741142187106e+004	(-3.82301770557179e-001dB,-6.42542194389892e+000°)
9.01156044339854e+004	(-3.82349361539706e-001dB,-6.44025004390397e+000°)
9.01571137606106e+004	(-3.82396973737418e-001dB,-6.45507881706843e+000°)
9.01986422073895e+004	(-3.82444607193694e-001dB,-6.46990826753355e+000°)
9.02401897831291e+004	(-3.82492261952045e-001dB,-6.48473839943895e+000°)
9.02817564966407e+004	(-3.82539938055920e-001dB,-6.49956921692302e+000°)
9.03233423567396e+004	(-3.82587635548836e-001dB,-6.51440072412265e+000°)
9.03649473722451e+004	(-3.82635354474269e-001dB,-6.52923292517339e+000°)
9.04065715519808e+004	(-3.82683094875760e-001dB,-6.54406582420929e+000°)
9.04482149047740e+004	(-3.82730856796765e-001dB,-6.55889942536304e+000°)
9.04898774394564e+004	(-3.82778640280900e-001dB,-6.57373373276603e+000°)
9.05315591648635e+004	(-3.82826445371641e-001dB,-6.58856875054807e+000°)
9.05732600898350e+004	(-3.82874272112589e-001dB,-6.60340448283786e+000°)
9.06149802232148e+004	(-3.82922120547292e-001dB,-6.61824093376252e+000°)
9.06567195738506e+004	(-3.82969990719335e-001dB,-6.63307810744764e+000°)
9.06984781505943e+004	(-3.83017882672350e-001dB,-6.64791600801788e+000°)
9.07402559623019e+004	(-3.83065796449896e-001dB,-6.66275463959608e+000°)
9.07820530178336e+004	(-3.83113732095611e-001dB,-6.67759400630394e+000°)
9.08238693260534e+004	(-3.83161689653099e-001dB,-6.69243411226188e+000°)
9.08657048958297e+004	(-3.83209669166076e-001dB,-6.70727496158859e+000°)
9.09075597360346e+004	(-3.83257670678135e-001dB,-6.72211655840190e+000°)
9.09494338555446e+004	(-3.83305694232972e-001dB,-6.73695890681781e+000°)
9.09913272632403e+004	(-3.83353739874228e-001dB,-6.75180201095127e+000°)
9.10332399680061e+004	(-3.83401807645680e-001dB,-6.76664587491582e+000°)
9.10751719787307e+004	(-3.83449897590954e-001dB,-6.78149050282351e+000°)
9.11171233043070e+004	(-3.83498009753794e-001dB,-6.79633589878524e+000°)
9.11590939536318e+004	(-3.83546144177962e-001dB,-6.81118206691044e+000°)
9.12010839356061e+004	(-3.83594300907158e-001dB,-6.82602901130734e+000°)
9.12430932591349e+004	(-3.83642479985187e-001dB,-6.84087673608270e+000°)
9.12851219331274e+004	(-3.83690681455792e-001dB,-6.85572524534187e+000°)
9.13271699664968e+004	(-3.83738905362768e-001dB,-6.87057454318915e+000°)
9.13692373681606e+004	(-3.83787151749873e-001dB,-6.88542463372733e+000°)
9.14113241470402e+004	(-3.83835420660986e-001dB,-6.90027552105792e+000°)
9.14534303120612e+004	(-3.83883712139892e-001dB,-6.91512720928102e+000°)
9.14955558721533e+004	(-3.83932026230426e-001dB,-6.92997970249561e+000°)
9.15377008362504e+004	(-3.83980362976440e-001dB,-6.94483300479916e+000°)
9.15798652132904e+004	(-3.84028722421801e-001dB,-6.95968712028796e+000°)
9.16220490122152e+004	(-3.84077104610374e-001dB,-6.97454205305693e+000°)
9.16642522419711e+004	(-3.84125509586071e-001dB,-6.98939780719978e+000°)
9.17064749115084e+004	(-3.84173937392782e-001dB,-7.00425438680881e+000°)
9.17487170297815e+004	(-3.84222388074429e-001dB,-7.01911179597493e+000°)
9.17909786057490e+004	(-3.84270861674903e-001dB,-7.03397003878825e+000°)
9.18332596483734e+004	(-3.84319358238215e-001dB,-7.04882911933696e+000°)
9.18755601666215e+004	(-3.84367877808266e-001dB,-7.06368904170818e+000°)
9.19178801694644e+004	(-3.84416420429087e-001dB,-7.07854980998806e+000°)
9.19602196658770e+004	(-3.84464986144593e-001dB,-7.09341142826113e+000°)
9.20025786648386e+004	(-3.84513574998836e-001dB,-7.10827390061062e+000°)
9.20449571753324e+004	(-3.84562187035780e-001dB,-7.12313723111873e+000°)
9.20873552063460e+004	(-3.84610822299488e-001dB,-7.13800142386628e+000°)
9.21297727668709e+004	(-3.84659480834007e-001dB,-7.15286648293269e+000°)
9.21722098659028e+004	(-3.84708162683362e-001dB,-7.16773241239625e+000°)
9.22146665124418e+004	(-3.84756867891632e-001dB,-7.18259921633397e+000°)
9.22571427154917e+004	(-3.84805596502896e-001dB,-7.19746689882179e+000°)
9.22996384840608e+004	(-3.84854348561265e-001dB,-7.21233546393397e+000°)
9.23421538271613e+004	(-3.84903124110817e-001dB,-7.22720491574382e+000°)
9.23846887538099e+004	(-3.84951923195704e-001dB,-7.24207525832349e+000°)
9.24272432730271e+004	(-3.85000745860061e-001dB,-7.25694649574352e+000°)
9.24698173938377e+004	(-3.85049592148049e-001dB,-7.27181863207365e+000°)
9.25124111252706e+004	(-3.85098462103792e-001dB,-7.28669167138196e+000°)
9.25550244763590e+004	(-3.85147355771537e-001dB,-7.30156561773556e+000°)
9.25976574561401e+004	(-3.85196273195457e-001dB,-7.31644047520030e+000°)
9.26403100736554e+004	(-3.85245214419683e-001dB,-7.33131624784072e+000°)
9.26829823379504e+004	(-3.85294179488588e-001dB,-7.34619293972023e+000°)
9.27256742580749e+004	(-3.85343168446259e-001dB,-7.36107055490083e+000°)
9.27683858430828e+004	(-3.85392181337069e-001dB,-7.37594909744354e+000°)
9.28111171020323e+004	(-3.85441218205237e-001dB,-7.39082857140809e+000°)
9.28538680439856e+004	(-3.85490279095027e-001dB,-7.40570898085288e+000°)
9.28966386780091e+004	(-3.85539364050790e-001dB,-7.42059032983520e+000°)
9.29394290131735e+004	(-3.85588473116794e-001dB,-7.43547262241113e+000°)
9.29822390585536e+004	(-3.85637606337362e-001dB,-7.45035586263557e+000°)
9.30250688232283e+004	(-3.85686763756873e-001dB,-7.46524005456208e+000°)
9.30679183162809e+004	(-3.85735945419679e-001dB,-7.48012520224313e+000°)
9.31107875467986e+004	(-3.85785151370115e-001dB,-7.49501130973009e+000°)
9.31536765238730e+004	(-3.85834381652632e-001dB,-7.50989838107302e+000°)
9.31965852565998e+004	(-3.85883636311566e-001dB,-7.52478642032058e+000°)
9.32395137540789e+004	(-3.85932915391407e-001dB,-7.53967543152081e+000°)
9.32824620254144e+004	(-3.85982218936492e-001dB,-7.55456541872000e+000°)
9.33254300797147e+004	(-3.86031546991405e-001dB,-7.56945638596346e+000°)
9.33684179260922e+004	(-3.86080899600467e-001dB,-7.58434833729563e+000°)
9.34114255736635e+004	(-3.86130276808238e-001dB,-7.59924127675913e+000°)
9.34544530315497e+004	(-3.86179678659197e-001dB,-7.61413520839588e+000°)
9.34975003088757e+004	(-3.86229105197852e-001dB,-7.62903013624665e+000°)
9.35405674147708e+004	(-3.86278556468725e-001dB,-7.64392606435089e+000°)
9.35836543583687e+004	(-3.86328032516388e-001dB,-7.65882299674686e+000°)
9.36267611488068e+004	(-3.86377533385351e-001dB,-7.67372093747171e+000°)
9.36698877952273e+004	(-3.86427059120192e-001dB,-7.68861989056152e+000°)
9.37130343067761e+004	(-3.86476609765537e-001dB,-7.70351986005107e+000°)
9.37562006926037e+004	(-3.86526185365969e-001dB,-7.71842084997410e+000°)
9.37993869618646e+004	(-3.86575785966098e-001dB,-7.73332286436304e+000°)
9.38425931237175e+004	(-3.86625411610580e-001dB,-7.74822590724951e+000°)
9.38858191873255e+004	(-3.86675062344035e-001dB,-7.76312998266372e+000°)
9.39290651618557e+004	(-3.86724738211150e-001dB,-7.77803509463469e+000°)
9.39723310564795e+004	(-3.86774439256619e-001dB,-7.79294124719051e+000°)
9.40156168803727e+004	(-3.86824165525131e-001dB,-7.80784844435811e+000°)
9.40589226427152e+004	(-3.86873917061382e-001dB,-7.82275669016309e+000°)
9.41022483526909e+004	(-3.86923693910139e-001dB,-7.83766598863008e+000°)
9.41455940194883e+004	(-3.86973496116124e-001dB,-7.85257634378265e+000°)
9.41889596522999e+004	(-3.87023323724109e-001dB,-7.86748775964304e+000°)
9.42323452603226e+004	(-3.87073176778867e-001dB,-7.88240024023268e+000°)
9.42757508527574e+004	(-3.87123055325216e-001dB,-7.89731378957151e+000°)
9.43191764388095e+004	(-3.87172959407929e-001dB,-7.91222841167872e+000°)
9.43626220276885e+004	(-3.87222889071896e-001dB,-7.92714411057226e+000°)
9.44060876286082e+004	(-3.87272844361891e-001dB,-7.94206089026870e+000°)
9.44495732507865e+004	(-3.87322825322848e-001dB,-7.95697875478397e+000°)
9.44930789034457e+004	(-3.87372831999595e-001dB,-7.97189770813259e+000°)
9.45366045958124e+004	(-3.87422864437047e-001dB,-7.98681775432811e+000°)
9.45801503371172e+004	(-3.87472922680079e-001dB,-8.00173889738290e+000°)
9.46237161365952e+004	(-3.87523006773697e-001dB,-8.01666114130839e+000°)
9.46673020034856e+004	(-3.87573116762772e-001dB,-8.03158449011467e+000°)
9.47109079470319e+004	(-3.87623252692278e-001dB,-8.04650894781112e+000°)
9.47545339764820e+004	(-3.87673414607257e-001dB,-8.06143451840553e+000°)
9.47981801010878e+004	(-3.87723602552654e-001dB,-8.07636120590509e+000°)
9.48418463301056e+004	(-3.87773816573459e-001dB,-8.09128901431578e+000°)
9.48855326727961e+004	(-3.87824056714757e-001dB,-8.10621794764231e+000°)
9.49292391384239e+004	(-3.87874323021553e-001dB,-8.12114800988840e+000°)
9.49729657362582e+004	(-3.87924615538927e-001dB,-8.13607920505688e+000°)
9.50167124755724e+004	(-3.87974934311970e-001dB,-8.15101153714940e+000°)
9.50604793656441e+004	(-3.88025279385782e-001dB,-8.16594501016650e+000°)
9.51042664157552e+004	(-3.88075650805398e-001dB,-8.18087962810778e+000°)
9.51480736351918e+004	(-3.88126048616093e-001dB,-8.19581539497162e+000°)
9.51919010332445e+004	(-3.88176472862933e-001dB,-8.21075231475549e+000°)
9.52357486192080e+004	(-3.88226923591067e-001dB,-8.22569039145564e+000°)
9.52796164023812e+004	(-3.88277400845720e-001dB,-8.24062962906753e+000°)
9.53235043920675e+004	(-3.88327904672104e-001dB,-8.25557003158544e+000°)
9.53674125975745e+004	(-3.88378435115361e-001dB,-8.27051160300252e+000°)
9.54113410282140e+004	(-3.88428992220835e-001dB,-8.28545434731099e+000°)
9.54552896933023e+004	(-3.88479576033724e-001dB,-8.30039826850197e+000°)
9.54992586021597e+004	(-3.88530186599296e-001dB,-8.31534337056562e+000°)
9.55432477641110e+004	(-3.88580823962885e-001dB,-8.33028965749118e+000°)
9.55872571884852e+004	(-3.88631488169733e-001dB,-8.34523713326648e+000°)
9.56312868846158e+004	(-3.88682179265228e-001dB,-8.36018580187869e+000°)
9.56753368618402e+004	(-3.88732897294676e-001dB,-8.37513566731382e+000°)
9.57194071295006e+004	(-3.88783642303440e-001dB,-8.39008673355689e+000°)
9.57634976969430e+004	(-3.88834414336889e-001dB,-8.40503900459181e+000°)
9.58076085735181e+004	(-3.88885213440493e-001dB,-8.41999248440153e+000°)
9.58517397685807e+004	(-3.88936039659596e-001dB,-8.43494717696819e+000°)
9.58958912914900e+004	(-3.88986893039621e-001dB,-8.44990308627261e+000°)
9.59400631516095e+004	(-3.89037773626095e-001dB,-8.46486021629479e+000°)
9.59842553583069e+004	(-3.89088681464398e-001dB,-8.47981857101368e+000°)
9.60284679209543e+004	(-3.89139616600102e-001dB,-8.49477815440728e+000°)
9.60727008489282e+004	(-3.89190579078637e-001dB,-8.50973897045230e+000°)
9.61169541516093e+004	(-3.89241568945611e-001dB,-8.52470102312497e+000°)
9.61612278383826e+004	(-3.89292586246491e-001dB,-8.53966431640023e+000°)
9.62055219186377e+004	(-3.89343631026886e-001dB,-8.55462885425192e+000°)
9.62498364017680e+004	(-3.89394703332378e-001dB,-8.56959464065315e+000°)
9.62941712971718e+004	(-3.89445803208525e-001dB,-8.58456167957595e+000°)
9.63385266142513e+004	(-3.89496930700964e-001dB,-8.59952997499120e+000°)
9.63829023624133e+004	(-3.89548085855332e-001dB,-8.61449953086908e+000°)
9.64272985510687e+004	(-3.89599268717304e-001dB,-8.62947035117876e+000°)
9.64717151896330e+004	(-3.89650479332528e-001dB,-8.64444243988813e+000°)
9.65161522875258e+004	(-3.89701717746695e-001dB,-8.65941580096453e+000°)
9.65606098541712e+004	(-3.89752984005553e-001dB,-8.67439043837405e+000°)
9.66050878989976e+004	(-3.89804278154771e-001dB,-8.68936635608186e+000°)
9.66495864314377e+004	(-3.89855600240141e-001dB,-8.70434355805232e+000°)
9.66941054609284e+004	(-3.89906950307429e-001dB,-8.71932204824864e+000°)
9.67386449969114e+004	(-3.89958328402407e-001dB,-8.73430183063320e+000°)
9.67832050488323e+004	(-3.90009734570895e-001dB,-8.74928290916746e+000°)
9.68277856261412e+004	(-3.90061168858669e-001dB,-8.76426528781166e+000°)
9.68723867382927e+004	(-3.90112631311653e-001dB,-8.77924897052545e+000°)
9.69170083947454e+004	(-3.90164121975673e-001dB,-8.79423396126747e+000°)
9.69616506049627e+004	(-3.90215640896579e-001dB,-8.80922026399509e+000°)
9.70063133784120e+004	(-3.90267188120314e-001dB,-8.82420788266507e+000°)
9.70509967245653e+004	(-3.90318763692785e-001dB,-8.83919682123325e+000°)
9.70957006528988e+004	(-3.90370367659950e-001dB,-8.85418708365425e+000°)
9.71404251728931e+004	(-3.90422000067729e-001dB,-8.86917867388214e+000°)
9.71851702940333e+004	(-3.90473660962134e-001dB,-8.88417159586975e+000°)
9.72299360258086e+004	(-3.90525350389155e-001dB,-8.89916585356912e+000°)
9.72747223777129e+004	(-3.90577068394818e-001dB,-8.91416145093135e+000°)
9.73195293592442e+004	(-3.90628815025122e-001dB,-8.92915839190662e+000°)
9.73643569799050e+004	(-3.90680590326199e-001dB,-8.94415668044408e+000°)
9.74092052492022e+004	(-3.90732394344047e-001dB,-8.95915632049223e+000°)
9.74540741766471e+004	(-3.90784227124823e-001dB,-8.97415731599839e+000°)
9.74989637717551e+004	(-3.90836088714592e-001dB,-8.98915967090925e+000°)
9.75438740440464e+004	(-3.90887979159543e-001dB,-9.00416338917026e+000°)
9.75888050030453e+004	(-3.90939898505789e-001dB,-9.01916847472618e+000°)
9.76337566582806e+004	(-3.90991846799551e-001dB,-9.03417493152086e+000°)
9.76787290192855e+004	(-3.91043824086995e-001dB,-9.04918276349723e+000°)
9.77237220955975e+004	(-3.91095830414318e-001dB,-9.06419197459717e+000°)
9.77687358967586e+004	(-3.91147865827788e-001dB,-9.07920256876203e+000°)
9.78137704323151e+004	(-3.91199930373661e-001dB,-9.09421454993192e+000°)
9.78588257118177e+004	(-3.91252024098202e-001dB,-9.10922792204622e+000°)
9.79039017448216e+004	(-3.91304147047727e-001dB,-9.12424268904335e+000°)
9.79489985408864e+004	(-3.91356299268523e-001dB,-9.13925885486096e+000°)
9.79941161095759e+004	(-3.91408480806951e-001dB,-9.15427642343571e+000°)
9.80392544604586e+004	(-3.91460691709389e-001dB,-9.16929539870336e+000°)
9.80844136031072e+004	(-3.91512932022165e-001dB,-9.18431578459908e+000°)
9.81295935470988e+004	(-3.91565201791691e-001dB,-9.19933758505676e+000°)
9.81747943020150e+004	(-3.91617501064422e-001dB,-9.21436080400964e+000°)
9.82200158774419e+004	(-3.91669829886780e-001dB,-9.22938544539016e+000°)
9.82652582829698e+004	(-3.91722188305190e-001dB,-9.24441151312972e+000°)
9.83105215281935e+004	(-3.91774576366211e-001dB,-9.25943901115902e+000°)
9.83558056227124e+004	(-3.91826994116255e-001dB,-9.27446794340769e+000°)
9.84011105761300e+004	(-3.91879441601903e-001dB,-9.28949831380478e+000°)
9.84464363980545e+004	(-3.91931918869698e-001dB,-9.30453012627825e+000°)
9.84917830980983e+004	(-3.91984425966195e-001dB,-9.31956338475534e+000°)
9.85371506858785e+004	(-3.92036962937947e-001dB,-9.33459809316233e+000°)
9.85825391710164e+004	(-3.92089529831621e-001dB,-9.34963425542487e+000°)
9.86279485631377e+004	(-3.92142126693785e-001dB,-9.36467187546763e+000°)
9.86733788718728e+004	(-3.92194753571132e-001dB,-9.37971095721422e+000°)
9.87188301068563e+004	(-3.92247410510314e-001dB,-9.39475150458794e+000°)
9.87643022777273e+004	(-3.92300097558047e-001dB,-9.40979352151071e+000°)
9.88097953941294e+004	(-3.92352814760976e-001dB,-9.42483701190390e+000°)
9.88553094657106e+004	(-3.92405562165914e-001dB,-9.43988197968806e+000°)
9.89008445021233e+004	(-3.92458339819569e-001dB,-9.45492842878286e+000°)
9.89464005130243e+004	(-3.92511147768745e-001dB,-9.46997636310697e+000°)
9.89919775080751e+004	(-3.92563986060192e-001dB,-9.48502578657871e+000°)
9.90375754969414e+004	(-3.92616854740765e-001dB,-9.50007670311502e+000°)
9.90831944892935e+004	(-3.92669753857309e-001dB,-9.51512911663242e+000°)
9.91288344948060e+004	(-3.92722683456645e-001dB,-9.53018303104653e+000°)
9.91744955231581e+004	(-3.92775643585708e-001dB,-9.54523845027194e+000°)
9.92201775840333e+004	(-3.92828634291384e-001dB,-9.56029537822262e+000°)
9.92658806871199e+004	(-3.92881655620597e-001dB,-9.57535381881179e+000°)
9.93116048421102e+004	(-3.92934707620291e-001dB,-9.59041377595181e+000°)
9.93573500587012e+004	(-3.92987790337448e-001dB,-9.60547525355411e+000°)
9.94031163465946e+004	(-3.93040903819040e-001dB,-9.62053825552950e+000°)
9.94489037154960e+004	(-3.93094048112067e-001dB,-9.63560278578787e+000°)
9.94947121751161e+004	(-3.93147223263634e-001dB,-9.65066884823839e+000°)
9.95405417351695e+004	(-3.93200429320742e-001dB,-9.66573644678945e+000°)
9.95863924053758e+004	(-3.93253666330485e-001dB,-9.68080558534854e+000°)
9.96322641954586e+004	(-3.93306934339965e-001dB,-9.69587626782250e+000°)
9.96781571151464e+004	(-3.93360233396287e-001dB,-9.71094849811731e+000°)
9.97240711741718e+004	(-3.93413563546606e-001dB,-9.72602228013821e+000°)
9.97700063822722e+004	(-3.93466924838121e-001dB,-9.74109761778945e+000°)
9.98159627491893e+004	(-3.93520317317987e-001dB,-9.75617451497496e+000°)
9.98619402846694e+004	(-3.93573741033433e-001dB,-9.77125297559752e+000°)
9.99079389984631e+004	(-3.93627196031676e-001dB,-9.78633300355902e+000°)
9.99539589003257e+004	(-3.93680682360017e-001dB,-9.80141460276127e+000°)
1.00000000000017e+005	(-3.93734200065674e-001dB,-9.81649777710437e+000°)
1.00046062307301e+005	(-3.93787749195973e-001dB,-9.83158253048849e+000°)
1.00092145831947e+005	(-3.93841329798272e-001dB,-9.84666886681251e+000°)
1.00138250583727e+005	(-3.93894941919878e-001dB,-9.86175678997465e+000°)
1.00184376572420e+005	(-3.93948585608199e-001dB,-9.87684630387254e+000°)
1.00230523807807e+005	(-3.94002260910591e-001dB,-9.89193741240311e+000°)
1.00276692299676e+005	(-3.94055967874474e-001dB,-9.90703011946209e+000°)
1.00322882057817e+005	(-3.94109706547294e-001dB,-9.92212442894501e+000°)
1.00369093092027e+005	(-3.94163476976523e-001dB,-9.93722034474630e+000°)
1.00415325412105e+005	(-3.94217279209630e-001dB,-9.95231787075987e+000°)
1.00461579027857e+005	(-3.94271113294117e-001dB,-9.96741701087851e+000°)
1.00507853949091e+005	(-3.94324979277526e-001dB,-9.98251776899473e+000°)
1.00554150185621e+005	(-3.94378877207409e-001dB,-9.99762014900013e+000°)
1.00600467747267e+005	(-3.94432807131335e-001dB,-1.00127241547854e+001°)
1.00646806643850e+005	(-3.94486769096917e-001dB,-1.00278297902408e+001°)
1.00693166885197e+005	(-3.94540763151756e-001dB,-1.00429370592557e+001°)
1.00739548481142e+005	(-3.94594789343504e-001dB,-1.00580459657186e+001°)
1.00785951441520e+005	(-3.94648847719840e-001dB,-1.00731565135176e+001°)
1.00832375776172e+005	(-3.94702938328452e-001dB,-1.00882687065399e+001°)
1.00878821494944e+005	(-3.94757061217037e-001dB,-1.01033825486718e+001°)
1.00925288607686e+005	(-3.94811216433368e-001dB,-1.01184980437992e+001°)
1.00971777124251e+005	(-3.94865404025161e-001dB,-1.01336151958073e+001°)
1.01018287054500e+005	(-3.94919624040264e-001dB,-1.01487340085803e+001°)
1.01064818408297e+005	(-3.94973876526439e-001dB,-1.01638544860017e+001°)
1.01111371195508e+005	(-3.95028161531505e-001dB,-1.01789766319546e+001°)
1.01157945426007e+005	(-3.95082479103333e-001dB,-1.01941004503213e+001°)
1.01204541109671e+005	(-3.95136829289843e-001dB,-1.02092259449831e+001°)
1.01251158256383e+005	(-3.95191212138885e-001dB,-1.02243531198211e+001°)
1.01297796876027e+005	(-3.95245627698414e-001dB,-1.02394819787151e+001°)
1.01344456978496e+005	(-3.95300076016411e-001dB,-1.02546125255448e+001°)
1.01391138573685e+005	(-3.95354557140752e-001dB,-1.02697447641888e+001°)
1.01437841671494e+005	(-3.95409071119517e-001dB,-1.02848786985251e+001°)
1.01484566281827e+005	(-3.95463618000727e-001dB,-1.03000143324313e+001°)
