Freq.	V(N004)/V(N002)
6.38263486190454e+005	(-7.24713715830949e-004dB,1.07150229821587e+000°)
6.39734835482553e+005	(-7.21384069250702e-004dB,1.06903803482126e+000°)
6.41209576585067e+005	(-7.18069719999420e-004dB,1.06657943822810e+000°)
6.42687717316924e+005	(-7.14770597788088e-004dB,1.06412649540212e+000°)
6.44169265515082e+005	(-7.11486632676995e-004dB,1.06167919335260e+000°)
6.45654229034560e+005	(-7.08217755034260e-004dB,1.05923751910847e+000°)
6.47142615748487e+005	(-7.04963895534865e-004dB,1.05680145973029e+000°)
6.48634433548142e+005	(-7.01724985195377e-004dB,1.05437100231252e+000°)
6.50129690342994e+005	(-6.98500955345972e-004dB,1.05194613397881e+000°)
6.51628394060746e+005	(-6.95291737612114e-004dB,1.04952684187480e+000°)
6.53130552647375e+005	(-6.92097263957949e-004dB,1.04711311318478e+000°)
6.54636174067177e+005	(-6.88917466642907e-004dB,1.04470493511740e+000°)
6.56145266302808e+005	(-6.85752278248702e-004dB,1.04230229491515e+000°)
6.57657837355322e+005	(-6.82601631654256e-004dB,1.03990517984009e+000°)
6.59173895244223e+005	(-6.79465460058845e-004dB,1.03751357719522e+000°)
6.60693448007497e+005	(-6.76343696967628e-004dB,1.03512747430784e+000°)
6.62216503701663e+005	(-6.73236276181039e-004dB,1.03274685853190e+000°)
6.63743070401810e+005	(-6.70143131813108e-004dB,1.03037171725270e+000°)
6.65273156201642e+005	(-6.67064198281819e-004dB,1.02800203788695e+000°)
6.66806769213522e+005	(-6.63999410294635e-004dB,1.02563780787556e+000°)
6.68343917568515e+005	(-6.60948702882257e-004dB,1.02327901469553e+000°)
6.69884609416426e+005	(-6.57912011334006e-004dB,1.02092564583852e+000°)
6.71428852925852e+005	(-6.54889271281722e-004dB,1.01857768884178e+000°)
6.72976656284217e+005	(-6.51880418621648e-004dB,1.01623513126194e+000°)
6.74528027697821e+005	(-6.48885389553969e-004dB,1.01389796068212e+000°)
6.76082975391880e+005	(-6.45904120577988e-004dB,1.01156616472149e+000°)
6.77641507610574e+005	(-6.42936548474764e-004dB,1.00923973102328e+000°)
6.79203632617083e+005	(-6.39982610319651e-004dB,1.00691864725481e+000°)
6.80769358693639e+005	(-6.37042243478434e-004dB,1.00460290112175e+000°)
6.82338694141567e+005	(-6.34115385616014e-004dB,1.00229248035381e+000°)
6.83911647281327e+005	(-6.31201974660715e-004dB,9.99987372707090e-001°)
6.85488226452559e+005	(-6.28301948831294e-004dB,9.97687565961711e-001°)
6.87068440014129e+005	(-6.25415246645614e-004dB,9.95393047936079e-001°)
6.88652296344173e+005	(-6.22541806880141e-004dB,9.93103806463032e-001°)
6.90239803840138e+005	(-6.19681568632624e-004dB,9.90819829427980e-001°)
6.91830970918832e+005	(-6.16834471231448e-004dB,9.88541104711647e-001°)
6.93425806016465e+005	(-6.14000454314702e-004dB,9.86267620244917e-001°)
6.95024317588692e+005	(-6.11179457787757e-004dB,9.83999363980188e-001°)
6.96626514110664e+005	(-6.08371421832897e-004dB,9.81736323896131e-001°)
6.98232404077066e+005	(-6.05576286912220e-004dB,9.79478488000058e-001°)
6.99841996002168e+005	(-6.02793993760879e-004dB,9.77225844332677e-001°)
7.01455298419866e+005	(-6.00024483371654e-004dB,9.74978380948993e-001°)
7.03072319883727e+005	(-5.97267697035456e-004dB,9.72736085946913e-001°)
7.04693068967041e+005	(-5.94523576279601e-004dB,9.70498947436227e-001°)
7.06317554262855e+005	(-5.91792062919890e-004dB,9.68266953562437e-001°)
7.07945784384031e+005	(-5.89073099056746e-004dB,9.66040092506748e-001°)
7.09577767963282e+005	(-5.86366627010602e-004dB,9.63818352457425e-001°)
7.11213513653222e+005	(-5.83672589407730e-004dB,9.61601721645556e-001°)
7.12853030126412e+005	(-5.80990929122373e-004dB,9.59390188325954e-001°)
7.14496326075405e+005	(-5.78321589289285e-004dB,9.57183740777145e-001°)
7.16143410212794e+005	(-5.75664513309515e-004dB,9.54982367308501e-001°)
7.17794291271253e+005	(-5.73019644836903e-004dB,9.52786056250690e-001°)
7.19448978003591e+005	(-5.70386927799295e-004dB,9.50594795967580e-001°)
7.21107479182791e+005	(-5.67766306350327e-004dB,9.48408574839532e-001°)
7.22769803602061e+005	(-5.65157724946569e-004dB,9.46227381294390e-001°)
7.24435960074880e+005	(-5.62561128264588e-004dB,9.44051203762145e-001°)
7.26105957435045e+005	(-5.59976461235668e-004dB,9.41880030713085e-001°)
7.27779804536714e+005	(-5.57403669065094e-004dB,9.39713850641083e-001°)
7.29457510254458e+005	(-5.54842697206111e-004dB,9.37552652073116e-001°)
7.31139083483307e+005	(-5.52293491332924e-004dB,9.35396423545409e-001°)
7.32824533138793e+005	(-5.49755997408201e-004dB,9.33245153636801e-001°)
7.34513868157004e+005	(-5.47230161619422e-004dB,9.31098830947269e-001°)
7.36207097494625e+005	(-5.44715930415528e-004dB,9.28957444102682e-001°)
7.37904230128989e+005	(-5.42213250470270e-004dB,9.26820981752399e-001°)
7.39605275058126e+005	(-5.39722068718855e-004dB,9.24689432571640e-001°)
7.41310241300805e+005	(-5.37242332351194e-004dB,9.22562785273396e-001°)
7.43019137896589e+005	(-5.34773988767544e-004dB,9.20441028575019e-001°)
7.44731973905876e+005	(-5.32316985637327e-004dB,9.18324151243532e-001°)
7.46448758409953e+005	(-5.29871270867308e-004dB,9.16212142057442e-001°)
7.48169500511041e+005	(-5.27436792582307e-004dB,9.14104989821042e-001°)
7.49894209332342e+005	(-5.25013499166667e-004dB,9.12002683366778e-001°)
7.51622894018091e+005	(-5.22601339239174e-004dB,9.09905211557622e-001°)
7.53355563733603e+005	(-5.20200261651134e-004dB,9.07812563275127e-001°)
7.55092227665319e+005	(-5.17810215479618e-004dB,9.05724727428955e-001°)
7.56832895020859e+005	(-5.15431150047712e-004dB,9.03641692952092e-001°)
7.58577575029068e+005	(-5.13063014916801e-004dB,9.01563448810373e-001°)
7.60326276940066e+005	(-5.10705759870179e-004dB,8.99489983990540e-001°)
7.62079010025296e+005	(-5.08359334907253e-004dB,8.97421287495458e-001°)
7.63835783577574e+005	(-5.06023690298520e-004dB,8.95357348372724e-001°)
7.65596606911139e+005	(-5.03698776495872e-004dB,8.93298155676483e-001°)
7.67361489361702e+005	(-5.01384544207822e-004dB,8.91243698493659e-001°)
7.69130440286492e+005	(-4.99080944363818e-004dB,8.89193965941546e-001°)
7.70903469064312e+005	(-4.96787928115206e-004dB,8.87148947153490e-001°)
7.72680585095584e+005	(-4.94505446837161e-004dB,8.85108631290794e-001°)
7.74461797802400e+005	(-4.92233452136398e-004dB,8.83073007547478e-001°)
7.76247116628573e+005	(-4.89971895827063e-004dB,8.81042065121638e-001°)
7.78036551039685e+005	(-4.87720729961593e-004dB,8.79015793265524e-001°)
7.79830110523139e+005	(-4.85479906794068e-004dB,8.76994181225895e-001°)
7.81627804588210e+005	(-4.83249378819748e-004dB,8.74977218298861e-001°)
7.83429642766092e+005	(-4.81029098736499e-004dB,8.72964893791710e-001°)
7.85235634609952e+005	(-4.78819019462151e-004dB,8.70957197039583e-001°)
7.87045789694978e+005	(-4.76619094135462e-004dB,8.68954117403081e-001°)
7.88860117618433e+005	(-4.74429276097791e-004dB,8.66955644261094e-001°)
7.90678627999704e+005	(-4.72249518929747e-004dB,8.64961767029862e-001°)
7.92501330480350e+005	(-4.70079776400074e-004dB,8.62972475139118e-001°)
7.94328234724160e+005	(-4.67920002502298e-004dB,8.60987758043990e-001°)
7.96159350417197e+005	(-4.65770151434474e-004dB,8.59007605227381e-001°)
7.97994687267854e+005	(-4.63630177611719e-004dB,8.57032006192792e-001°)
7.99834255006906e+005	(-4.61500035667183e-004dB,8.55060950478620e-001°)
8.01678063387556e+005	(-4.59379680412499e-004dB,8.53094427624757e-001°)
8.03526122185494e+005	(-4.57269066899510e-004dB,8.51132427220272e-001°)
8.05378441198943e+005	(-4.55168150365297e-004dB,8.49174938860468e-001°)
8.07235030248714e+005	(-4.53076886263036e-004dB,8.47221952173102e-001°)
8.09095899178258e+005	(-4.50995230243675e-004dB,8.45273456806447e-001°)
8.10961057853716e+005	(-4.48923138172331e-004dB,8.43329442436434e-001°)
8.12830516163974e+005	(-4.46860566107068e-004dB,8.41389898757095e-001°)
8.14704284020714e+005	(-4.44807470308541e-004dB,8.39454815487706e-001°)
8.16582371358466e+005	(-4.42763807245787e-004dB,8.37524182377542e-001°)
8.18464788134664e+005	(-4.40729533581750e-004dB,8.35597989191555e-001°)
8.20351544329692e+005	(-4.38704606175217e-004dB,8.33676225719897e-001°)
8.22242649946944e+005	(-4.36688982088526e-004dB,8.31758881777909e-001°)
8.24138115012875e+005	(-4.34682618585641e-004dB,8.29845947203718e-001°)
8.26037949577051e+005	(-4.32685473112863e-004dB,8.27937411860615e-001°)
8.27942163712206e+005	(-4.30697503328722e-004dB,8.26033265629879e-001°)
8.29850767514294e+005	(-4.28718667078906e-004dB,8.24133498425077e-001°)
8.31763771102542e+005	(-4.26748922395294e-004dB,8.22238100172971e-001°)
8.33681184619505e+005	(-4.24788227506564e-004dB,8.20347060825426e-001°)
8.35603018231119e+005	(-4.22836540850731e-004dB,8.18460370368939e-001°)
8.37529282126753e+005	(-4.20893821027888e-004dB,8.16578018798390e-001°)
8.39459986519267e+005	(-4.18960026845536e-004dB,8.14699996133720e-001°)
8.41395141645065e+005	(-4.17035117301218e-004dB,8.12826292427080e-001°)
8.43334757764145e+005	(-4.15119051580598e-004dB,8.10956897748499e-001°)
8.45278845160159e+005	(-4.13211789032379e-004dB,8.09091802181105e-001°)
8.47227414140465e+005	(-4.11313289236778e-004dB,8.07230995849731e-001°)
8.49180475036182e+005	(-4.09423511925478e-004dB,8.05374468887511e-001°)
8.51138038202244e+005	(-4.07542417023101e-004dB,8.03522211454946e-001°)
8.53100114017457e+005	(-4.05669964649132e-004dB,8.01674213737507e-001°)
8.55066712884551e+005	(-4.03806115084165e-004dB,7.99830465933696e-001°)
8.57037845230237e+005	(-4.01950828817160e-004dB,7.97990958278881e-001°)
8.59013521505262e+005	(-4.00104066502043e-004dB,7.96155681021436e-001°)
8.60993752184467e+005	(-3.98265788969278e-004dB,7.94324624429879e-001°)
8.62978547766836e+005	(-3.96435957254799e-004dB,7.92497778804788e-001°)
8.64967918775559e+005	(-3.94614532547933e-004dB,7.90675134464473e-001°)
8.66961875758082e+005	(-3.92801476221293e-004dB,7.88856681742581e-001°)
8.68960429286167e+005	(-3.90996749833674e-004dB,7.87042411004776e-001°)
8.70963589955945e+005	(-3.89200315111726e-004dB,7.85232312636803e-001°)
8.72971368387976e+005	(-3.87412133964422e-004dB,7.83426377042089e-001°)
8.74983775227300e+005	(-3.85632168470517e-004dB,7.81624594648882e-001°)
8.77000821143498e+005	(-3.83860380883373e-004dB,7.79826955905474e-001°)
8.79022516830747e+005	(-3.82096733629029e-004dB,7.78033451284950e-001°)
8.81048873007877e+005	(-3.80341189319697e-004dB,7.76244071287569e-001°)
8.83079900418425e+005	(-3.78593710724840e-004dB,7.74458806424048e-001°)
8.85115609830697e+005	(-3.76854260784661e-004dB,7.72677647232249e-001°)
8.87156012037822e+005	(-3.75122802613006e-004dB,7.70900584272393e-001°)
8.89201117857809e+005	(-3.73399299488677e-004dB,7.69127608119896e-001°)
8.91250938133606e+005	(-3.71683714881472e-004dB,7.67358709389202e-001°)
8.93305483733155e+005	(-3.69976012395290e-004dB,7.65593878695612e-001°)
8.95364765549454e+005	(-3.68276155825020e-004dB,7.63833106688663e-001°)
8.97428794500608e+005	(-3.66584109119905e-004dB,7.62076384033029e-001°)
8.99497581529894e+005	(-3.64899836400890e-004dB,7.60323701420443e-001°)
9.01571137605816e+005	(-3.63223301956772e-004dB,7.58575049560135e-001°)
9.03649473722160e+005	(-3.61554470228765e-004dB,7.56830419183593e-001°)
9.05732600898058e+005	(-3.59893305828823e-004dB,7.55089801042169e-001°)
9.07820530178043e+005	(-3.58239773541572e-004dB,7.53353185916598e-001°)
9.09913272632109e+005	(-3.56593838294409e-004dB,7.51620564595530e-001°)
9.12010839355767e+005	(-3.54955465178720e-004dB,7.49891927894589e-001°)
9.14113241470107e+005	(-3.53324619466274e-004dB,7.48167266656365e-001°)
9.16220490121856e+005	(-3.51701266554255e-004dB,7.46446571733707e-001°)
9.18332596483437e+005	(-3.50085372038550e-004dB,7.44729834015943e-001°)
9.20449571753027e+005	(-3.48476901647209e-004dB,7.43017044395477e-001°)
9.22571427154618e+005	(-3.46875821270341e-004dB,7.41308193798787e-001°)
9.24698173938077e+005	(-3.45282096946610e-004dB,7.39603273160168e-001°)
9.26829823379203e+005	(-3.43695694896025e-004dB,7.37902273452737e-001°)
9.28966386779790e+005	(-3.42116581467865e-004dB,7.36205185655018e-001°)
9.31107875467684e+005	(-3.40544723186000e-004dB,7.34512000777175e-001°)
9.33254300796844e+005	(-3.38980086703567e-004dB,7.32822709834757e-001°)
9.35405674147404e+005	(-3.37422638851189e-004dB,7.31137303884466e-001°)
9.37562006925732e+005	(-3.35872346597436e-004dB,7.29455773983597e-001°)
9.39723310564490e+005	(-3.34329177075824e-004dB,7.27778111228188e-001°)
9.41889596522693e+005	(-3.32793097553958e-004dB,7.26104306721999e-001°)
9.44060876285774e+005	(-3.31264075459565e-004dB,7.24434351590814e-001°)
9.46237161365643e+005	(-3.29742078369894e-004dB,7.22768236984810e-001°)
9.48418463300747e+005	(-3.28227074011704e-004dB,7.21105954076166e-001°)
9.50604793656131e+005	(-3.26719030256453e-004dB,7.19447494049501e-001°)
9.52796164023501e+005	(-3.25217915121254e-004dB,7.17792848113798e-001°)
9.54992586021285e+005	(-3.23723696782381e-004dB,7.16142007504769e-001°)
9.57194071294693e+005	(-3.22236343546333e-004dB,7.14494963465767e-001°)
9.59400631515781e+005	(-3.20755823877805e-004dB,7.12851707269236e-001°)
9.61612278383512e+005	(-3.19282106379431e-004dB,7.11212230207163e-001°)
9.63829023623818e+005	(-3.17815159799504e-004dB,7.09576523583907e-001°)
9.66050878989660e+005	(-3.16354953027148e-004dB,7.07944578735271e-001°)
9.68277856261096e+005	(-3.14901455101001e-004dB,7.06316387007021e-001°)
9.70509967245336e+005	(-3.13454635206322e-004dB,7.04691939776342e-001°)
9.72747223776811e+005	(-3.12014462641235e-004dB,7.03071228418437e-001°)
9.74989637717232e+005	(-3.10580906887127e-004dB,7.01454244356596e-001°)
9.77237220955656e+005	(-3.09153937534395e-004dB,6.99840979014488e-001°)
9.79489985408543e+005	(-3.07733524321019e-004dB,6.98231423839998e-001°)
9.81747943019829e+005	(-3.06319637133523e-004dB,6.96625570302833e-001°)
9.84011105760977e+005	(-3.04912245981906e-004dB,6.95023409892118e-001°)
9.86279485631054e+005	(-3.03511321017960e-004dB,6.93424934109237e-001°)
9.88553094656782e+005	(-3.02116832553596e-004dB,6.91830134494055e-001°)
9.90831944892610e+005	(-3.00728751001052e-004dB,6.90239002586740e-001°)
9.93116048420776e+005	(-2.99347046922075e-004dB,6.88651529944455e-001°)
9.95405417351369e+005	(-2.97971691022134e-004dB,6.87067708162806e-001°)
9.97700063822394e+005	(-2.96602654143669e-004dB,6.85487528849601e-001°)
9.99999999999841e+005	(-2.95239907236199e-004dB,6.83910983617672e-001°)
1.00230523807774e+006	(-2.93883421424785e-004dB,6.82338064123039e-001°)
1.00461579027824e+006	(-2.92533167923243e-004dB,6.80768762017187e-001°)
1.00693166885164e+006	(-2.91189118108396e-004dB,6.79203068987602e-001°)
1.00925288607652e+006	(-2.89851243471858e-004dB,6.77640976731528e-001°)
1.01157945425974e+006	(-2.88519515650891e-004dB,6.76082476972649e-001°)
1.01391138573652e+006	(-2.87193906399476e-004dB,6.74527561449152e-001°)
1.01624869287053e+006	(-2.85874387618206e-004dB,6.72976221923253e-001°)
1.01859138805395e+006	(-2.84560931304139e-004dB,6.71428450159726e-001°)
1.02093948370752e+006	(-2.83253509619270e-004dB,6.69884237964050e-001°)
1.02329299228059e+006	(-2.81952094835560e-004dB,6.68343577149005e-001°)
1.02565192625124e+006	(-2.80656659359043e-004dB,6.66806459548974e-001°)
1.02801629812631e+006	(-2.79367175713436e-004dB,6.65272877017545e-001°)
1.03038612044145e+006	(-2.78083616552670e-004dB,6.63742821417960e-001°)
1.03276140576123e+006	(-2.76805954663790e-004dB,6.62216284649341e-001°)
1.03514216667918e+006	(-2.75534162945731e-004dB,6.60693258615670e-001°)
1.03752841581785e+006	(-2.74268214429574e-004dB,6.59173735237706e-001°)
1.03992016582889e+006	(-2.73008082276616e-004dB,6.57657706474439e-001°)
1.04231742939314e+006	(-2.71753739755226e-004dB,6.56145164277761e-001°)
1.04472021922063e+006	(-2.70505160277486e-004dB,6.54636100640159e-001°)
1.04712854805073e+006	(-2.69262317355802e-004dB,6.53130507554154e-001°)
1.04954242865215e+006	(-2.68025184629899e-004dB,6.51628377036145e-001°)
1.05196187382305e+006	(-2.66793735878397e-004dB,6.50129701138321e-001°)
1.05438689639109e+006	(-2.65567944986985e-004dB,6.48634471908104e-001°)
1.05681750921349e+006	(-2.64347785954209e-004dB,6.47142681419146e-001°)
1.05925372517712e+006	(-2.63133232896290e-004dB,6.45654321759388e-001°)
1.06169555719855e+006	(-2.61924260080879e-004dB,6.44169385050136e-001°)
1.06414301822415e+006	(-2.60720841847980e-004dB,6.42687863410269e-001°)
1.06659612123009e+006	(-2.59522952690953e-004dB,6.41209748992006e-001°)
1.06905487922249e+006	(-2.58330567205406e-004dB,6.39735033961818e-001°)
1.07151930523743e+006	(-2.57143660106550e-004dB,6.38263710500410e-001°)
1.07398941234107e+006	(-2.55962206218594e-004dB,6.36795770807487e-001°)
1.07646521362966e+006	(-2.54786180487278e-004dB,6.35331207099355e-001°)
1.07894672222966e+006	(-2.53615557977948e-004dB,6.33870011618452e-001°)
1.08143395129776e+006	(-2.52450313863979e-004dB,6.32412176611869e-001°)
1.08392691402103e+006	(-2.51290423443174e-004dB,6.30957694362352e-001°)
1.08642562361689e+006	(-2.50135862104970e-004dB,6.29506557152505e-001°)
1.08893009333326e+006	(-2.48986605380589e-004dB,6.28058757295795e-001°)
1.09144033644858e+006	(-2.47842628881317e-004dB,6.26614287110299e-001°)
1.09395636627192e+006	(-2.46703908362150e-004dB,6.25173138940164e-001°)
1.09647819614301e+006	(-2.45570419662971e-004dB,6.23735305148439e-001°)
1.09900583943234e+006	(-2.44442138767373e-004dB,6.22300778121833e-001°)
1.10153930954124e+006	(-2.43319041724548e-004dB,6.20869550242086e-001°)
1.10407861990190e+006	(-2.42201104730291e-004dB,6.19441613926504e-001°)
1.10662378397749e+006	(-2.41088304079746e-004dB,6.18016961613641e-001°)
1.10917481526222e+006	(-2.39980616164516e-004dB,6.16595585741816e-001°)
1.11173172728141e+006	(-2.38878017507375e-004dB,6.15177478784886e-001°)
1.11429453359155e+006	(-2.37780484715017e-004dB,6.13762633216454e-001°)
1.11686324778038e+006	(-2.36687994520489e-004dB,6.12351041543255e-001°)
1.11943788346697e+006	(-2.35600523748470e-004dB,6.10942696281291e-001°)
1.12201845430178e+006	(-2.34518049349025e-004dB,6.09537589967748e-001°)
1.12460497396674e+006	(-2.33440548363856e-004dB,6.08135715149057e-001°)
1.12719745617533e+006	(-2.32367997929187e-004dB,6.06737064392814e-001°)
1.12979591467262e+006	(-2.31300375317238e-004dB,6.05341630292538e-001°)
1.13240036323537e+006	(-2.30237657883185e-004dB,6.03949405448580e-001°)
1.13501081567213e+006	(-2.29179823087334e-004dB,6.02560382480037e-001°)
1.13762728582325e+006	(-2.28126848493197e-004dB,6.01174554017588e-001°)
1.14024978756098e+006	(-2.27078711784852e-004dB,5.99791912724950e-001°)
1.14287833478959e+006	(-2.26035390723540e-004dB,5.98412451267861e-001°)
1.14551294144535e+006	(-2.24996863181424e-004dB,5.97036162335536e-001°)
1.14815362149670e+006	(-2.23963107151228e-004dB,5.95663038631116e-001°)
1.15080038894425e+006	(-2.22934100697058e-004dB,5.94293072878815e-001°)
1.15345325782091e+006	(-2.21909822001653e-004dB,5.92926257811981e-001°)
1.15611224219191e+006	(-2.20890249340347e-004dB,5.91562586187401e-001°)
